T0,T1,T2,T3,T4,T5,T6,T7,T8,T9,T10,T11,T12,T13,T14,T15,T16,T17,T18,T19,T20,T21,T22,T23,T24,T25,T26,T27,T28,T29,T30,T31,T32,T33,T34,T35,T36,T37,T38,T39,T40,T41,T42,T43,T44,T45,T46,T47,T48,T49,Time,Label
-2.45824076,-3.88240515,-3.6942227,-4.71434911,-3.16251745,-2.88830632,-3.67961079,-4.56049591,-4.86988571,-6.78652064,-4.68502378,-2.45395262,-2.0451624,-2.02098681,-1.97261725,-2.55129736,-3.73512582,-4.221968799999999,-3.55261122,-3.10167897,-2.3102636000000003,-2.33081221,-1.83583004,-1.20136839,-0.95845753,-0.87733263,-1.36167599,-1.20587567,-0.68333539,-0.29309862,0.04188771,0.50239354,-0.29318614,-1.1498131,-0.31409547,-0.83622771,-1.77764203,-1.89389422,-2.39232634,-1.37444546,-2.01077921,-1.82235525,-1.70209499,-1.6848938000000002,-1.70209499,-1.58158067,-1.56434465,-1.61603821,-1.6848938000000002,-1.70209499,33,0
4.36663655,5.35444981,5.00984914,4.74711769,5.28001334,5.87931676,4.63640144,5.74804446,5.02688408,4.05496821,5.30096039,4.66832969,6.90448637,5.30096039,4.888907,3.99317755,4.83556969,4.47137472,3.13981529,5.38355022,4.92689525,5.21178909,3.55399737,3.14342757,3.39079835,3.46700914,4.68640995,4.67412838,4.58877313,4.99962685,3.97584382,3.99780086,0.98741381,-0.31631613,-1.9708158,-1.74923941,1.80973884,1.97606838,-0.18145195,0.28232494,0.35001221,0.36560803,0.38638679,0.36560803,0.35001221,0.3759997,0.4227037,0.41233364,0.36560803,0.35001221,33,0
-2.90574948,-3.46060568,-1.93275216,-1.11549022,-0.3272179,-0.76379603,-1.45793725,-0.76379603,-0.29907069,0.6142852,1.80126068,1.15612719,0.8510475000000001,0.90259573,1.6936896,2.63477898,3.35213309,3.88572981,2.02570793,2.53352349,2.68688236,3.39219238,3.57034327,1.96361501,1.56302705,0.80391711,0.04188756,0.11343667,0.82691207,0.63876782,0.71691061,0.28736052,-0.89725837,-0.60737584,-0.4693034,0.84200013,1.8646476000000003,0.91729911,-0.10799936,-0.94494891,-0.99932839,-0.99961012,-0.99939083,-0.99939083,-0.99932839,-0.99932839,-0.99950656,-0.99970149,-0.99974261,-0.99974261,33,0
-0.1831456189999999,-0.8721065809999999,-1.28207359,-2.17950738,-0.548671555,4.898587200000001e-16,-0.132620714,-1.51782464,-0.706949688,-0.0802635850999999,0.654429724,0.7409970379999999,2.1374094,1.53073373,1.41303564,4.25405555,4.64966693,2.4239536,2.28858349,0.245815526,0.0785365866,0.287820135,-0.226814941,-1.21807506,-1.52847652,-2.23271517,-2.02257155,-4.22245591,-2.91801228,-3.98495666,-1.53892343,0.0942439039,0.501332934,2.497166,3.15153528,0.828827778,1.37444546,1.56631431,0.376929109,1.2246468e-15,-0.279216387,-0.2094288769999999,-0.293186138,-0.251309039,-0.1047184259999999,-0.041887817,-0.1047184259999999,-0.1047184259999999,-0.1047184259999999,1.4695761600000002e-15,33,0
13.97678543,13.99827285,12.89749112,13.61317889,10.92820393,12.41189039,13.47768445,13.36665119,12.94442108,9.98806137,9.96637387,11.810347300000002,13.99965883,12.95992534,9.94337944,9.88756381,10.84914162,12.93344921,14.35220376,12.35670451,10.91800767,10.76710044,9.19135339,7.99761192,6.99654592,7.73814202,9.94880709,11.53514035,11.61777168,10.39230485,10.75204747,10.25560058,5.13642211,1.6690343,-0.10973431,-0.1287956,2.04216261,3.00906442,1.93923848,1.04201803,-0.061085,0.88685647,1.92147661,1.91341716,1.95365564,1.95365564,1.95365564,1.92147661,2.00973888,2.00973888,32,0
3.95708933,3.66545092,4.76330741,4.72759288,2.44841277,2.78155156,3.63984508,3.90518403,3.75155574,3.9726826,3.96845881,3.96668465,4.79902646,4.65845614,4.46685694,3.76822981,4.90646332,4.58181365,4.98842139,3.99997563,4.9975328,3.81064593,2.66344616,1.72502734,2.87346748,3.99336727,3.98874053,3.97808758,2.83484674,3.98022228,3.99336727,4.88522787,4.70735272,4.8318804,3.68201941,0.48785966,-0.74952526,-0.39676917,0.27488909,0.62135286,0.46638664,0.90777748,0.95881973,0.67815967,0.67815967,0.67559021,0.67559021,0.67559021,0.67430239,0.66653247,33,0
1.79960843,1.87120522,1.41667792,2.23192885,2.23192885,1.89470517,2.85574191,3.26664368,2.71460826,4.36881569,2.39232634,1.7326977,1.21008656,2.07055236,2.3656644,2.38265685,2.75759337,3.16704297,2.99685275,2.51091995,3.00426173,3.10768379,2.85390399,3.28389106,3.37145934,2.31360075,2.71460826,3.73508782,3.32615177,5.43784672,3.20724816,2.70236083,3.40360434,2.44998276,0.96260983,2.34438677,0.10973431,0.2198462,1.65612067,1.96970955,2.21535595,2.56770626,2.56770626,2.53769181,2.51509973,2.53769181,2.55271459,2.53016882,2.47729334,2.4316769,33,0
-1.2028232,-0.86575846,-0.66993093,-1.18419073,-1.61418119,-2.03616566,-2.35114101,-1.980005,-0.53125422,-0.21449233,-0.76814018,-0.27711176,0.26451278,0.18474117,-0.70694969,-1.38988811,-1.79103635,-1.44136825,-1.38029842,-1.44515898,-1.4334718000000002,-1.77630561,-1.56167459,-2.3347437,-2.43084952,-2.00284116,-1.12266684,-1.58859156,-0.84339145,-0.99998629,-1.51170694,-1.33826121,-1.43382122,-1.55867593,0.4089920999999999,-0.6959128000000001,-1.01206753,-0.78378458,-0.96679709,-0.86102219,-0.15988119,-0.15988119,-0.15988119,-0.15298584,-0.15643447,-0.15643447,-0.15988119,-0.15988119,-0.15988119,-0.15988119,33,0
-1.75261336,-2.82441163,-2.915883,-3.887844,-3.82111345,-3.99731358,-3.97584382,-2.92311019,-2.78932946,-2.91340284,-2.87346748,-2.87346748,-2.7167064,-2.54136576,-1.94059145,-1.95556647,-2.76355622,-2.17972401,-1.90103146,-0.97957525,-2.57955681,-3.47452606,-3.68201941,-2.9958886,-2.73420983,-4.38991488,-3.61034114,-3.5119319,-2.57955681,-2.17972401,-2.9725793,-3.04162386,-2.1315051,-2.36080507,-1.50453221,-0.83164676,-0.65330385,-0.52264232,1.06222447,0.14654931,-1.40736659,-1.56292451,-1.77228476,-1.7409244,-1.7409244,-1.7409244,-1.728343,-1.728343,-1.7409244,-1.72204439,33,0
7.62409729,7.48955721,8.46339511,9.27280288,9.5962159,9.592762,9.86855716,8.25979163,6.49028698,6.07435817,6.64597834,6.02850714,5.30096039,5.77304668,5.99386959,5.58732228,5.04575095,5.16094136,5.16094136,4.68391424,3.83294256,3.90287727,4.58137274,3.37095258,2.99685275,3.24307225,2.99685275,4.35711228,5.24847223,4.54197033,5.45541665,5.53522854,3.99138213,-0.4597486,-1.84507618,0.0558215,0.45243471,0.66761372,1.80962396,1.09950368,0.33009521,0.33353749,0.31631613,0.28525787,0.29216606,0.33009521,0.34729636,0.33009521,0.30597167,0.30597167,33,0
