T0,T1,T2,T3,T4,T5,T6,T7,T8,T9,T10,T11,T12,T13,T14,T15,T16,T17,T18,T19,T20,T21,T22,T23,T24,T25,T26,T27,T28,T29,T30,T31,T32,T33,T34,T35,T36,T37,T38,T39,T40,T41,T42,T43,T44,T45,T46,T47,T48,T49,Time,Label
0.74606966,2.00604295,0.51426559,1.66002457,0.94494891,0.64545769,1.36909421,0.64545769,1.97751276,0.78908408,2.39905398,3.82927799,4.92703949,4.91785735,4.70440384,4.24946346,3.7098792,3.14660196,4.57126978,3.09536084,2.96321839,2.11967706,1.80351016,3.48485524,5.79283579,5.9458992,5.99985378,4.99871305,2.88378509,0.76939956,-0.6971651,-0.95782249,-0.44150585,0.79441462,2.96306502,2.87941588,0.72324914,-1.77723447,0.99415096,0.3272179,0.03664371,0.02792164,0.0348995,0.0348995,0.03664371,0.03664371,0.03141076,0.02443218,0.02268733,0.02268733,33,0
-2.9944044,-2.87044075,-2.71224765,-5.59014737,-4.96980478,-4.0,-3.99780086,-3.70083887,-1.87088806,-1.99838879,-2.92775029,-2.90704719,-3.38104733,-3.69551813,-2.6463806,-2.62735826,-3.79217582,-3.18189392,-3.2806075,-2.98991216,-4.99938316,-4.99170908,-4.99485285,-4.84936008,-4.76064696,-6.63437887,-5.64882327,-5.5830875,-5.24263334,-5.75500829,-6.82874181,-5.99925979,-3.96845881,-6.53943132,-7.35308271,-6.95075856,-9.90509463,-11.89733834,-11.99407872,-10.0,-9.99610115,-11.99817234,-11.99641788,-11.9973682,-11.99954308,-11.99992689,-11.99954308,-11.99954308,-11.99954308,-12.0,33,0
-0.80589638,0.21990244,1.62933204,-3.26823509,-4.95725316,-3.86587336,-3.78840624,-4.16324824,-1.20081764,0.4884977,-0.81938509,-2.12501688,-0.09773764,1.01996824,-1.06264071,-1.49535343,-1.81552366,-1.31373186,-4.360532900000001,-4.03879359,-1.34056278,-5.29807023,-3.9394191,-0.19545743,-0.21987531,-2.03006356,-1.01056297,-3.30764827,-3.00456005,-6.0,-7.30708391,-9.53009217,-7.39034288,-4.71320746,-0.99396096,-0.99167116,-2.1976287,-5.19090852,-3.49847883,-3.86189052,-4.99962685,-5.93409518,-4.61605109,-4.61939766,-4.60252427,-4.60252427,-4.60252427,-4.61605109,-4.57831297,-4.57831297,32,0
0.58433211,1.60139613,1.5201653,1.62784077,1.73357287,1.12381978,1.65877297,0.86575846,1.38774261,0.46668295,0.50133293,0.51518239,1.40333354,1.81625615,2.24659499,1.34180628,0.96260983,2.00174516,0.34007645,0.01396261,0.1570537999999999,-1.21613224,1.38059935,1.01206753,0.86208156,-0.23025611,-0.29991491,-0.41811385,-0.9816537,-0.397279,-0.23025611,-1.06515193,-1.68547629,-1.28566397,-1.56292451,-0.87292208,-3.929149,-2.97364662,-1.98101893,-1.90103146,-0.88458098,-0.41945208,-0.28401534,0.7349146,0.7349146,0.73727734,0.73727734,0.73727734,0.73845534,0.745476,33,0
7.79496052,8.80332841,7.87356486,7.68234949,7.68234949,7.77239296,8.5349129,7.30267342,5.35078518,6.70174973,7.63392263,8.83163398,7.90795109,7.72740661,7.6422269,6.58201689,6.43394737,6.24258271,7.41747084,8.64264317,8.48377342,8.446437199999998,7.47363579,8.37950234,8.34465469,6.60660666,5.35078518,4.69564894,3.73319091,2.53570957,3.83582576,2.94910935,3.66271449,5.47700506,4.90646332,5.52302912,0.99396096,0.97553454,1.12127799,4.5956767,4.48243215,4.29032453,4.29032453,4.3081458,4.32137401,4.3081458,4.29926136,4.31256835,4.34315757,4.36886112,33,0
3.8148678,3.90518403,4.954916000000001,4.857745599999999,3.65983867,3.44296811,3.23606798,2.2537924,2.95258682,2.99232235,6.95772669,2.98717409,1.98243108,1.9914494,1.87088806,2.65861074,3.57661695,5.82429889,5.83907324,4.78659749,3.73432171,6.77087427,4.74986026,5.52711243,5.48552373,5.65584895,3.83922117,3.6710185,0.537299608,0.00523596383,-1.30948163,-1.48628965,-1.39433021,-1.25320762,-1.95773478,-0.7181262979999999,-1.72502734,-3.92245863,-2.83994778,-1.80517057,-0.987136265,-0.987136265,-0.987136265,-0.988228381,-0.987688341,-0.987688341,-0.987136265,-0.987136265,-0.987136265,-0.987136265,33,0
0.96350735,1.01128578,0.70542634,0.94056845,1.1828322,-0.14657483,-0.43893724,-0.67485316,-1.10437366,-0.71560037,-0.86208156,-0.86208156,-1.27259827,-1.59419574,-0.48384379,-0.41923713,-1.16737185,-2.06126253,-0.62135286,-0.20107792,-1.53162875,-1.98183467,-1.56292451,-0.15700787,-1.23454308,-2.39345929,-1.72204439,-1.91476743,-1.53162875,-2.06126253,-2.67652243,-2.59779219,-3.38477266,-1.85110763,-2.59545426,-3.9125904,-3.94628865,-4.97260948,-3.85638162,-2.99641841,-3.74423814,-3.68201941,-3.58594572,-3.60127509,-3.60127509,-3.60127509,-3.60733011,-3.60733011,-3.60127509,-3.61034114,33,0
4.78258722,6.62620048,7.02644599,7.61676616,7.2050427,5.38320697,1.61603821,3.57433102,2.62224615,3.47881773,2.19794719,5.25900197,5.99164577,6.90448637,3.6157333,5.72554187,7.45254301,4.72913145,4.72913145,5.20201378,5.85735019,6.98337662,7.74667824,9.41470545,7.41747084,6.20342505,7.41747084,6.70936454,6.03767664,3.92052362,2.49768475,2.31543625,4.47982909,3.97349106,0.77181208,0.99844076,0.89179753,1.88528298,2.39275179,2.7912527000000003,1.9725712,1.97199207,1.97482761,1.97955246,1.97854467,1.9725712,1.96961551,1.9725712,1.97645676,1.97645676,33,0
12.14834092,12.07340696,13.583547,12.31723814,12.43433538,12.77149027,12.73224725,12.57372861,12.59367814,13.76858522,11.72068638,12.59367814,12.77149027,10.24910661,11.72068638,11.62519474,12.10444278,12.72792206,10.65226479,9.24572199,10.58098985,6.78733468,9.39905717,5.92208379,6.17271538,8.87751084,7.67787368,9.76643374,6.43453442,5.76384497,4.41505853,2.4807362,1.73151691,4.08432521,4.99485285,3.97349106,1.57195772,1.63830409,2.484181,3.40324444,5.44226409,6.36465276,6.35444235,6.31809699,6.31809699,6.3493081,6.38983924,6.38484081,6.33898159,6.33898159,33,0
2.98301383,1.96839122,2.90704719,2.84330523,2.98903589,2.97007097,1.92348262,2.83655573,2.97568333,1.78359506,1.77240716,1.98378889,2.94686175,1.92538349,1.97698777,2.84497097,1.90638134,1.69238633,2.71224765,0.92718385,0.68961954,1.19525029,0.62135286,0.35760443,-0.33009521,-0.03664371,-0.35347484,-0.36487678,-0.49394187,-0.40215584,-0.39873587,-0.25625077,-0.79429578,-1.30154843,-1.79758809,-0.94147054,-1.84775907,-1.98004732,-1.98976142,-0.43365908,0.83388582,0.82708057,0.8251135,0.82015188,0.82114921,0.82114921,0.82806033,0.83676431,0.84151078,0.83676431,33,0
